IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
Annex_I,Canada,CAN,Canada,2.E,Electronics Industry,SF6,fossil,0.000192002,0.000192002,0.000192002,0.000192002,0.000192002,0.000192002,0.000131351,0.000129847,0.000179982,0.000117731,0.000126906,0.000146303,0.000146303,0.000146303,0.000113851,0.000178441,0.000115751,2.53088E-05,7.72791E-05,3.21297E-05,0.000336209,0.000659141,0.000995807,0.001285185,0.000936202,0.001305488,0.001126128,0.001151519,0.000946613,0.000991303,0.001530847,0.001512009,0.001700474,0.001936865,0.002149293
Annex_I,Canada,CAN,Canada,2.G,Other Product Manufacture and Use,SF6,fossil,0.113733196,0.118533196,0.123333196,0.128133196,0.132933196,0.137733196,0.13273957,0.135178966,0.136962634,0.136806762,0.137434264,0.142768498,0.131851452,0.138552666,0.139318346,0.13435647,0.135154,0.139724,0.13790858,0.135406066,0.136029054,0.13202606,0.13628546,0.13905724,0.13102282,0.13685658,0.13715234,0.13263888,0.134141448,0.132940844,0.134741478,0.134277279,0.133784031,0.134065093,0.133959
Annex_I,OECD_Europe,CHE,Switzerland,2.E,Electronics Industry,c-C4F8,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0.000002375,0,0,0.00000437,0.000019,0.00000475,0,0.00000247,0.0000076,0.00000247,0.00000285,0.00000494,0.00000209,0.0000057,0.00010906,1.39888E-05,0.00000855,0.000021755,2.3276E-05,6.43383E-06,5.72844E-06,3.86253E-07,-2.63754E-06
Annex_I,OECD_Europe,CHE,Switzerland,2.C,Metal Industry,C2F6,fossil,0.005165865,0.004754407,0.004108021,0.00294705,0.001954855,0.001578615,0.002025562,0.002082303,0.002472062,0.002407503,0.002273958,0.00180113,0.002506891,0.001961996,0.002929611,0.002371157,0.000733124,,,,,,,,,,,,,0,0,,,,
Annex_I,OECD_Europe,CHE,Switzerland,2.E,Electronics Industry,C2F6,fossil,0,0,0,0,0,0,0,0.000108999,0.00014058,0.00018192,0.000470822,0.0002688,0.00026248,0.0000591,7.45177E-05,0.000262601,0.000424888,0.000392518,0.000630391,0.000267282,0.000304236,0.000385225,0.00043488,0.000376448,0.000339194,0.000270746,0.00019212,0.000343447,0.000424914,0.000391644,0.000511696,0.00027634,0.000226815,0.000171872,0.000119638
Annex_I,OECD_Europe,CHE,Switzerland,2.G,Other Product Manufacture and Use,C2F6,fossil,0.0001965,0.0002065,0.000216,0.000226,0.000236,0.0002455,0.0002555,0.0002655,0.000275,0.000285,0.0002945,0.0003045,0.0003145,0.000324,0.000334,0.000344,0.0003538,0.00036367,0.000373545,0.000373545,0.000373545,0.000373545,0.000373545,0.000373545,0.000373545,0.000373545,0.000373545,0.000373545,0.000373545,0.000373545,0.000373545,0.000373545,0.000373545,0.000373545,0.000373545
Annex_I,OECD_Europe,CHE,Switzerland,2.E,Electronics Industry,C3F8,fossil,0,0,0,0,0,0,0,0,0,0.000001462,0,0.00001462,0.00000731,0.000002924,5.848E-07,2.0468E-06,0,0.000001462,0,0,0,1.3158E-07,0,0.000016082,0.000001462,0.00000731,2.93131E-05,3.53804E-05,0.000064328,0.000026316,0.000043848,1.05476E-05,1.05476E-05,5.2914E-06,2.66333E-06
Annex_I,OECD_Europe,CHE,Switzerland,2.G,Other Product Manufacture and Use,C3F8,fossil,0.0002455,0.000258,0.00027,0.0002825,0.0002945,0.000307,0.0003195,0.0003315,0.000344,0.000356,0.0003685,0.0003805,0.000393,0.0004055,0.0004175,0.00043,0.000442265,0.00045458,0.000466895,0.000466895,0.000466895,0.000466895,0.000466895,0.000466895,0.000466895,0.000466895,0.000466895,0.000466895,0.000466895,0.000466895,0.000466895,0.000466895,0.000466895,0.000466895,0.000466895
Annex_I,OECD_Europe,CHE,Switzerland,2.G,Other Product Manufacture and Use,C4F10,fossil,0.000565,0.0005745,0.0005845,0.0005945,0.000604,0.000614,0.000624,0.0006335,0.0006435,0.0006535,0.000663,0.000673,0.000683,0.0006925,0.0007025,0.0007125,0.0007223,0.00073215,0.00074205,0.00074205,0.00074205,0.00074205,0.00074205,0.00074205,0.00074205,0.00074205,0.00074205,0.00074205,0.00074205,0.00074205,0.00074205,0.00074205,0.00074205,0.00074205,0.00074205
Annex_I,OECD_Europe,CHE,Switzerland,2.C,Metal Industry,CF4,fossil,0.02868619,0.02640133,0.02065059,0.0148145,0.00982684,0.00681578,0.00874549,0.00899049,0.01087919,0.01056788,0.01006366,0.00813246,0.01105613,0.00893998,0.01158312,0.00862029,0.002063562,,,,,,,,,,,,,0,0,,,,
Annex_I,OECD_Europe,CHE,Switzerland,2.E,Electronics Industry,CF4,fossil,0,0,0,0,0,0,0,0.00005353,0.00016665,0.000148278,0.00303252,0.000298542,0.000494379,0.0002366,5.26218E-05,0.000385375,0.000376529,0.000349783,0.000481057,0.000282865,0.000333596,0.000463157,0.000458816,0.000296898,0.000420567,0.000285852,0.000256566,0.000291456,0.00044864,0.000576698,0.000758293,0.000167541,7.38416E-05,7.38416E-05,2.69918E-05
Annex_I,OECD_Europe,CHE,Switzerland,2.G,Other Product Manufacture and Use,HCFC-141b,fossil,7.82865E-05,0.00132088,0.0120628,0.0398248,0.0743869,0.107676,0.123517,0.125821,0.143343,0.153208,0.160785,0.172072,0.179497,0.164014,0.156682,0.153615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Annex_I,OECD_Europe,CHE,Switzerland,2.G,Other Product Manufacture and Use,HCFC-142b,fossil,0.0277616,0.039642,0.0492866,0.053781,0.0591991,0.0636122,0.0645811,0.0654644,0.0656466,0.0686706,0.0711545,0.0683418,0.0561735,0.0537828,0.0557232,0.0564408,0.0315572,0.0202104,0.00886355,0.003190125,0.003190125,0.003190125,0.003190125,0.003190125,0.003190125,0.003190125,0.003190125,0.003190125,0.003190125,0.003190125,0.003190125,0.003190125,0.003190125,0.003190125,0.003190125
Annex_I,OECD_Europe,CHE,Switzerland,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,fossil,0,0,0.00048408,0.001371543,0.003277413,0.006089379,0.009801424,0.012587112,0.018690814,0.026762938,0.036010267,0.042260446,0.050637186,0.059057268,0.066824842,0.070323422,0.07971955,0.089424621,0.092436634,0.091977546,0.097900442,0.103092361,0.109671365,0.109961951,0.1146959,0.119810954,0.116009039,0.117519908,0.122272293,0.122654078,0.124552241,0.118850239,0.117709554,0.11606138,0.11466695
Annex_I,OECD_Europe,CHE,Switzerland,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,fossil,1.73295E-05,0.001055066,0.007901581,0.01434718,0.036181871,0.131030441,0.145339675,0.175756437,0.209263704,0.219064455,0.241170194,0.278050724,0.289561538,0.307705706,0.342657463,0.355928216,0.368360548,0.382892429,0.383830746,0.395323373,0.401695313,0.434851977,0.454824145,0.46758041,0.472476122,0.464421796,0.461160019,0.458821626,0.458258981,0.432550096,0.40216753,0.38179907,0.35919915,0.334748834,0.311223716
Annex_I,OECD_Europe,CHE,Switzerland,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,fossil,0,0,0.000572095,0.001613334,0.003781858,0.006882207,0.010752066,0.013071203,0.018182429,0.025288972,0.033824129,0.039321362,0.046684617,0.05383723,0.059197349,0.060012577,0.066801884,0.075370317,0.077362605,0.073672735,0.075525484,0.075759717,0.075347697,0.072098563,0.073819514,0.077217264,0.070616833,0.066848275,0.067109668,0.066781219,0.06800472,0.061778672,0.060001673,0.057741824,0.0557234
Annex_I,OECD_Europe,CHE,Switzerland,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,fossil,0,0,0,0,0,0.03371389,0.043151015,0.043599264,0.000261676,0.000510553,0.000543844,0.000524337,0.000625695,0.000637922,0.000763218,0.000890735,0.0010384,0.000977551,0.000834314,0.000743234,0.000708316,0.0006668,0.000747634,0.000588192,0.000367199,0.000307197,0.000152323,0.000074876,6.89505E-05,0.000328996,6.28413E-05,5.73494E-05,5.34824E-05,4.86674E-05,4.43265E-05
Annex_I,OECD_Europe,CHE,Switzerland,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,fossil,0,0,0,0,0,0,0,0,0.000202,0.0007535,0.0005445,6.24425E-05,0.001220456,0.001634577,0.00107269,0.001352729,0.001305774,0.000921479,0.001481879,0.001280077,0.00086605,0.001198802,0.000720011,0.000755061,0.001040183,0.001143261,0.001407161,0.00140826,0.001925687,0.001279941,0.00129274,0.001289097,0.0010769,0.001009219,0.000869281
Annex_I,OECD_Europe,CHE,Switzerland,2.E,Electronics Industry,HFC-23,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05248E-05,0,0.000031647,4.19328E-05,0,2.84234E-05,0,3.28692E-05,0.00002648,2.52652E-05,2.63027E-05,0.00005424,0.000054033,6.00086E-05,7.12439E-05,7.69119E-05,8.45382E-05,9.11853E-05
Annex_I,OECD_Europe,CHE,Switzerland,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-23,fossil,0,0,0,0,0,0,0,1.40383E-05,0.000190204,0.000175778,0.000224356,0.000307745,0.000293642,0.000331821,0.000366402,0.000407907,0.000535211,0.000301092,0.000352693,0.000453598,0.000300125,0.00043118,0.000751605,0.000707375,0.000600355,0.000582929,0.000571589,0.00065872,0.00052498,0.000691637,0.000731654,0.000755965,0.00083296,0.000880067,0.000942118
Annex_I,OECD_Europe,CHE,Switzerland,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000404,2.58585E-06,3.10288E-06,2.96785E-06,0.000221558,0.000200294,0.000214819,0.0002002,0.000254696,0.000245639,0.000236904,0.000249139,0.000250888
Annex_I,OECD_Europe,CHE,Switzerland,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,fossil,0,0,0,5.90046E-06,5.01268E-05,0.000164167,0.000519685,0.001177981,0.002270105,0.003556237,0.005118574,0.006418824,0.007908726,0.009681154,0.011867647,0.014058706,0.016838267,0.019109036,0.020480572,0.022332309,0.023821474,0.027079471,0.031545596,0.034266315,0.037734243,0.040183724,0.041673043,0.046066977,0.050123326,0.053555207,0.057887515,0.060362577,0.06377566,0.067182478,0.070592428
Annex_I,OECD_Europe,CHE,Switzerland,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,0,0,0.000325188,0.005385949,0.005060833,0.002813668,0.002259928,0.002929299,0.002677093,0.003505454,0.002732129,0.002732389,0.003117043,0.003991913,0.005073653,0.005968544,0.006625943,0.006377325,0.004893475,0.004681622,0.004597448,0.004420889,0.004763749,0.004791125,0.004855683,0.004901651
Annex_I,OECD_Europe,CHE,Switzerland,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-43-10-mee,fossil,0,0,0,0,0,0,0,0,0,9.95504E-05,9.95459E-05,0,0,0,0,0,0,0,0,0.000298651,0.000671998,0.000522665,0.000374073,0.000375131,0.000448146,0.000595919,0.000945168,0.00079635,0.000447947,0.000398623,0.000349299,0.00018966,0.00010298,4.43238E-06,-8.81813E-05
Annex_I,OECD_Europe,CHE,Switzerland,2.E,Electronics Industry,NF3,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17093E-06,0.000444629,0.000737205,0.000542295,3.15374E-05,8.26605E-06,3.51965E-05,4.24622E-05,4.46472E-05,4.6719E-05,2.92208E-05,3.15979E-05,2.39558E-05,2.29817E-05,2.09021E-05,1.73368E-05,1.45143E-05
Annex_I,OECD_Europe,CHE,Switzerland,2.C,Metal Industry,SF6,fossil,0,0,0,0,0,0,0,0.0015,0.0028,0.00245,0.00211,0.00216,0.00195,0.0018,0.002305,0.0023695,0.00244255,0.002323295,0.001840966,0.001595721,0.001445,0.001267,0.001327,0.001845,0.002017,0.001733,0.000806,0,0,0,,,,,
Annex_I,OECD_Europe,CHE,Switzerland,2.E,Electronics Industry,SF6,fossil,0,0,0,0,0,0,0,0.0000402,0.0000201,0.0000201,0.000804,0.000603,0.0002412,0.0001407,0.000344112,0.00039798,0.001090023,0.0006432,0.001629708,0.00031155,0.000321801,0.000424713,0.000900078,0.000979272,0.000690837,0.000523203,0.000545715,0.000608628,0.00045426,0.000453858,0.000452183,0.000152558,5.19904E-05,5.19904E-05,1.70664E-06
Annex_I,OECD_Europe,CHE,Switzerland,2.G,Other Product Manufacture and Use,SF6,fossil,0.006721763,0.006854206,0.006986044,0.006107182,0.005544529,0.004981689,0.004878952,0.004891769,0.004882791,0.004683646,0.004875982,0.004864919,0.006072206,0.006753229,0.007391519,0.008446604,0.005808166,0.005670742,0.007726994,0.007116897,0.005589667,0.005897089,0.007850894,0.009833378,0.009463649,0.009805835,0.008369718,0.008741251,0.007031224,0.005625919,0.004872293,0.005109196,0.004525955,0.004851904,0.004723258
Non-Annex_I,Rest South America,CHL,Chile,2.G,Other Product Manufacture and Use,C2F6,fossil,0.000004,0.000004,0.0000045,0.0000045,0.000005,0.000005,0.000005,0.0000055,0.0000055,0.000006,0.000006,0.000006,0.0000065,0.0000065,0.000007,0.000007,0.0000073,7.5285E-06,0.000007757,0.000007757,0.000007757,0.000007757,0.000007757,0.000007757,0.000007757,0.000007757,0.000007757,0.000007757,0.000007757,0.000007757,0.000007757,0.000007757,0.000007757,0.000007757,0.000007757
Non-Annex_I,Rest South America,CHL,Chile,2.G,Other Product Manufacture and Use,C3F8,fossil,0.000005,0.0000055,0.0000055,0.000006,0.000006,0.0000065,0.0000065,0.000007,0.000007,0.0000075,0.0000075,0.000008,0.000008,0.0000085,0.0000085,0.000009,0.0000092,9.4715E-06,0.000009743,0.000009743,0.000009743,0.000009743,0.000009743,0.000009743,0.000009743,0.000009743,0.000009743,0.000009743,0.000009743,0.000009743,0.000009743,0.000009743,0.000009743,0.000009743,0.000009743
Non-Annex_I,Rest South America,CHL,Chile,2.G,Other Product Manufacture and Use,C4F10,fossil,0.0000115,0.0000115,0.000012,0.000012,0.0000125,0.0000125,0.0000125,0.000013,0.000013,0.0000135,0.0000135,0.0000135,0.000014,0.000014,0.0000145,0.0000145,0.0000148,1.50285E-05,0.000015257,0.000015257,0.000015257,0.000015257,0.000015257,0.000015257,0.000015257,0.000015257,0.000015257,0.000015257,0.000015257,0.000015257,0.000015257,0.000015257,0.000015257,0.000015257,0.000015257
Non-Annex_I,Rest South America,CHL,Chile,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,fossil,0,0,0,0,0,0.0015,0.003,0.0045,0.006,0.0075,0.009,0.0251,0.0412,0.0573,0.0734,0.0895,0.1056,0.1217,0.1378,0.1539,0.17,0.369333333,0.424666667,0.314,0.369333333,0.424666667,0.48,0.5845,0.689,0.777111111,0.876148148,0.973364197,1.068152263,1.16516598,1.261066872
Non-Annex_I,Rest South America,CHL,Chile,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,fossil,0,0,0,0,0.007,0.027,0.047,0.067,0.087,0.107,0.127,0.1666,0.2062,0.2458,0.2854,0.325,0.3646,0.4042,0.4438,0.4834,0.523,0.850333333,0.929666667,0.771,0.850333333,0.929666667,1.009,1.1035,1.198,1.287444444,1.380259259,1.472512345,1.564016461,1.656207133,1.748054526
Non-Annex_I,Rest South America,CHL,Chile,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,fossil,0,0,0,0,0,0.001833333,0.003666667,0.0055,0.007333333,0.009166667,0.011,0.026,0.041,0.056,0.071,0.086,0.101,0.116,0.131,0.146,0.161,0.316,0.359,0.273,0.316,0.359,0.402,0.471,0.54,0.600333333,0.666444444,0.731592593,0.79545679,0.860497942,0.924950617
Non-Annex_I,Rest South America,CHL,Chile,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,fossil,0.000107647,0.011801252,0.023204517,0.033984498,0.046859264,0.059596175,0.072300713,0.084065427,0.097363756,0.109591501,0.117715945,0.11096952,0.118367735,0.125255217,0.124127811,0.112644573,0.133642569,0.154640564,0.17563856,0.196636555,0.213495958,0.217377719,0.20894284,0.215141904,0.217131121,0.216167602,0.215726367,0.230481783,0.240997628,0.249274303,0.260456949,0.270448671,0.280265685,0.290596145,0.300669883
Non-Annex_I,Rest South America,CHL,Chile,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,fossil,0,0,0,0,0,0,0,0,0,0,0,0.0004,0.0008,0.0012,0.0016,0.002,0.0024,0.0028,0.0032,0.0036,0.004,0.078,0.091,0.002,0.003,0.004,0.005,0.0045,0.004,0.004,0.003666667,0.003388889,0.003185185,0.00291358,0.002675926
Non-Annex_I,Rest South America,CHL,Chile,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,7.73569E-05,0.008838675,0.008077813,0.008569795,0.017235445,0.024145805,0.036029284,0.045511335,0.052395915,0.055227264,0.058057661,0.056565771,0.060186252,0.065688573,0.067863023,0.074784271,0.079092431,0.083560384,0.088792837,0.093462359,0.098252335,0.103149653,0.107993299
Non-Annex_I,Rest South America,CHL,Chile,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0,0,0.0028,0.0056,0.0084,0.0112,0.014,0.0168,0.0196,0.0224,0.0252,0.028,0.078,0.091,0.065,0.078,0.091,0.104,0.1395,0.175,0.203,0.236,0.268166667,0.299222222,0.331296296,0.362861111
Non-Annex_I,Rest South America,CHL,Chile,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,0.000332402,0.000664804,0.000997206,0.001329608,0.001662009,0.001884059,0.002123855,0.005335696,0.008150199,0.012617069,0.0168321,0.019852133,0.020849772,0.02281706,0.023989697,0.024409357,0.023921383,0.024641772,0.025985377,0.028141041,0.029547594,0.031182868,0.032915364,0.034506806,0.036159876,0.037782132
Non-Annex_I,Rest South America,CHL,Chile,2.G,Other Product Manufacture and Use,SF6,fossil,0.00069,0.00141,0.00118,0.0011,0.00081,0.00091,0.00063,0.00051,0.00066,0.00087,0.00028,0.00039,0.0007,0.00078,0.00036,0.00037,0.00031,0.00033,0.00033,0.00034,0.00034,0.00034,0.00034,0.00035,0.00035,0.00036,0.00036,0.00036,0.00037,0.000373333,0.000377778,0.000383704,0.000388272,0.000393251,0.000398025
Non-Annex_I,China +,CHN,China,2.E,Electronics Industry,c-C4F8,fossil,0,0.00001651,6.60402E-05,0.00014859,0.000264161,0.000412751,0.000594362,0.000808992,0.001056643,0.001337314,0.001651005,0.00306467,0.004822583,0.005598273,0.006489913,0.005683693,0.006533683,0.006554816,0.004357592,0.003502833,0.004225701,0.004185852,0.002591464,0.003036589,0.003640255,0.003888307,0.00489128,0.00477219,0.006003617,0.00670872,0.007314534,0.008161982,0.008881437,0.009605675,0.010327522
Non-Annex_I,China +,CHN,China,2.C,Metal Industry,C2F6,fossil,0.02817172,0.03113969,0.03526314,0.03999572,0.04713559,0.05476562,0.05565332,0.06286672,0.06103755,0.07161269,0.07157143,0.05648883,0.07479615,0.0992907,0.1166308,0.13123443,0.13974431,0.20033625,0.21634165,0.12849013,0.17107481,0.1259731,0.1275817,0.1279258,0.1380338,0.1381916,0.1300865,0.1324399,0.1424351,0.152611673,0.163244265,0.171275772,0.179702424,0.188732675,0.197461126
Non-Annex_I,China +,CHN,China,2.E,Electronics Industry,C2F6,fossil,0,8.71176E-05,0.00034847,0.000784058,0.001393881,0.002177939,0.003141526,0.004281113,0.005588465,0.007075052,0.008736756,0.016195522,0.025469141,0.02956514,0.034275521,0.030040044,0.034573795,0.034786245,0.023298002,0.018897558,0.022849738,0.022773896,0.015616122,0.018914097,0.029593144,0.028794506,0.034436456,0.042948901,0.042310206,0.046815439,0.050941767,0.053606056,0.057371339,0.060889972,0.064531931
Non-Annex_I,China +,CHN,China,2.E,Electronics Industry,C3F8,fossil,0,3.37026E-05,0.00013481,0.000303323,0.000539241,0.000842564,0.001213292,0.001651425,0.002156964,0.002729907,0.003371726,0.006261243,0.009856574,0.011448473,0.013278684,0.011633334,0.013356293,0.013391005,0.008902941,0.007154761,0.008630675,0.008549255,0.005294499,0.006191594,0.007420106,0.00544045,0.004755371,0.003713987,0.004007144,0.003529375,0.00312071,0.002922951,0.002561554,0.002238946,0.001896944
Non-Annex_I,China +,CHN,China,2.C,Metal Industry,CF4,fossil,0.3644736,0.3905956,0.4411126,0.5000202,0.5595689,0.6061483,0.6250415,0.7223812,0.6851513,0.7434569,0.7170422,0.5745452,0.6804365,0.7752846,0.7954299,0.7212744,0.782829,1.5111283,1.3756376,0.8852885,1.083194,1.1807188,1.1291082,1.2090006,1.3851408,1.5001088,1.3858893,1.4109611,1.5174463,1.625863413,1.739138782,1.824703224,1.914477378,2.010682033,2.103671438
Non-Annex_I,China +,CHN,China,2.E,Electronics Industry,CF4,fossil,0,0.000174712,0.00069885,0.001572412,0.0027954,0.004367812,0.006289649,0.008569518,0.011191435,0.014164006,0.017483543,0.032442243,0.051048439,0.059263173,0.068708293,0.063267115,0.075373845,0.076866585,0.055005593,0.048524256,0.060392579,0.063392286,0.078873947,0.108187782,0.362523082,0.398782926,0.525795653,0.786584349,0.764898541,0.886937079,1.007324149,1.08102219,1.186430266,1.286261328,1.388880897
Non-Annex_I,China +,CHN,China,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.6,1.1,1.7,2.4,3.9,6.4,8.6,12,12.98358947,13.97292252,15.06814039,16.46938776,17.87063512,19.16987265,20.53711674,21.8930264,23.23382349,24.58847377,25.93619746
Non-Annex_I,China +,CHN,China,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,fossil,0,0,0,0,0,0,0,0,0,0,0.153125,0.30625,0.6125,1.225,2.45,4.9,6.7,8.9,11,14,17,21,28,33,35.97584919,39.22005227,42.75680866,46.6125,50.46819134,54.21757103,58.03782515,61.84626687,65.63895871,69.44608794,73.24599848
Non-Annex_I,China +,CHN,China,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.1,0.5,0.7,1.1,1.7,2.4,3,3.4,3.519479172,3.643156954,3.771180889,3.903703704,4.036226519,4.167249707,4.299272647,4.431128961,4.562763108,4.694600909,4.826336883
Non-Annex_I,China +,CHN,China,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,fossil,0,0,0,0,0,0,0,0,0,0,0.15625,0.3125,0.625,1.25,2.5,5,14,21,15,11,15,15,16,16,15.4079406,14.83778959,14.28873629,13.76,13.23126371,12.69575508,12.16024646,11.65165011,11.16432555,10.65384904,10.15494851
Non-Annex_I,China +,CHN,China,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.1,0.2,0.3,0.5,0.597990123,0.715184374,0.855346383,1.022977378,1.223460735,1.463234871,1.75,2.09296543,2.43593086,2.760162856,3.084394853,3.460669886,3.882847895,4.257076241,4.655279419
Non-Annex_I,China +,CHN,China,2.B,Chemical Industry,HFC-23,fossil,0,0,0,0.1769,0.3539,0.5308,0.7078,0.8847,1.34,2.18,2.83,4.04,3.78,5.27,6.95,9.92,11.13,7.87,5.73,7.85,9.17,9.96,10.75,10.84,12.49,7.48,7.48,7.48,7.48,7.48,7.48,7.48,7.48,7.48,7.48
Non-Annex_I,China +,CHN,China,2.E,Electronics Industry,HFC-23,fossil,0,5.30207E-06,2.17965E-05,4.63951E-05,0.000079539,0.000122993,0.000174992,0.000239213,0.00029345,0.000388438,0.000469913,0.000608363,0.000837382,0.000910964,0.001018712,0.001945386,0.002489285,0.004521653,0.003585686,0.005432079,0.005667117,0.004771711,0.003389424,0.005554984,0.005802069,0.00440413,0.004859552,0.005050728,0.00494008,0.00511873,0.005205123,0.005256588,0.00536209,0.00544321,0.005536521
Non-Annex_I,China +,CHN,China,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-236fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.010539364,0.011107819,0.011706935,0.012338365,0.013003852,0.013705233,0.014444444,0.015223526,0.016002607,0.016768398,0.01753419,0.018344218,0.019191668,0.019999425,0.020827028
