model,scenario,version,region,unit,variable,type,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD ENV-Growth 2025,SSP1,1,Cyprus,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,39.6153738,45.72645486,52.49869246,59.76485833,67.34535058,74.82112892,82.32525574,90.1041873,98.06078158,105.810903,113.074391,119.609314,125.2540765,129.9957509,134.031022,137.5685789
OECD ENV-Growth 2025,SSP1,1,Cyprus,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,42.9015,49.5195,56.8535,64.7224,72.9317,81.0276,89.1542,97.5784,106.195,114.588,122.454,129.531,135.644,140.779,145.149,148.98
OECD ENV-Growth 2025,SSP1,1,Czechia,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,377.1681795,409.6735608,445.3024899,484.6470334,523.8208686,558.5021577,591.6195912,623.1356964,653.7449652,681.3122933,704.2113705,722.3289466,736.4436184,746.8210249,752.7475216,753.5511003
OECD ENV-Growth 2025,SSP1,1,Czechia,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,424.547236,461.1358735,501.2404321,545.5273527,589.6221208,628.659999,665.9375733,701.412664,735.8670034,766.8972799,792.6728901,813.0663571,828.9540837,840.6350777,847.3060482,848.2105707
OECD ENV-Growth 2025,SSP1,1,Czechia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,452.933,491.968,534.754,582.002,629.045,670.693,710.463,748.31,785.068,818.173,845.672,867.429,884.379,896.841,903.958,904.923
OECD ENV-Growth 2025,SSP1,1,lvory Coast,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,178.6387817,242.8337341,329.3264235,430.0772578,549.0108899,686.1492029,841.3352104,1016.366166,1211.656893,1425.043837,1654.367251,1892.472373,2135.610566,2382.944568,2632.438319,2882.588558
OECD ENV-Growth 2025,SSP1,1,lvory Coast,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,194.3802247,264.2319621,358.3462873,467.9751686,597.389095,746.6118775,915.4726967,1105.927178,1318.426698,1550.617053,1800.148181,2059.234852,2323.7981,2592.926889,2864.405741,3136.59893
OECD ENV-Growth 2025,SSP1,1,lvory Coast,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,187.758,255.23,346.138,452.032,577.037,721.176,884.284,1068.25,1273.51,1497.79,1738.82,1989.08,2244.63,2504.59,2766.82,3029.74
OECD ENV-Growth 2025,SSP1,1,Democratic Republic of the Congo,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,95.86224154,124.7138061,168.0049069,235.9818873,336.6340317,474.7018696,655.8760116,888.8722328,1181.408265,1538.305751,1962.893853,2456.6185,3021.285339,3657.289355,4362.041983,5130.732867
OECD ENV-Growth 2025,SSP1,1,Democratic Republic of the Congo,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,115.3753915,150.0998097,202.2029905,284.0169624,405.157261,571.3293701,789.3822471,1069.805799,1421.888733,1851.434157,2362.448898,2956.673209,3636.280284,4401.74551,5249.953409,6175.114455
OECD ENV-Growth 2025,SSP1,1,Democratic Republic of the Congo,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,135.911,176.816,238.193,334.569,477.271,673.02,929.884,1260.22,1674.97,2180.97,2782.94,3482.93,4283.5,5185.21,6184.39,7274.22
OECD ENV-Growth 2025,SSP1,1,Denmark,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,311.2918849,333.1791725,357.8195036,385.7382745,416.4760807,446.9829156,476.2697478,505.0760241,533.8518427,560.5954516,584.8212187,606.7922651,625.6210856,639.7653328,646.3145981,645.6064551
OECD ENV-Growth 2025,SSP1,1,Denmark,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,341.1734392,365.161733,392.1673406,422.7660923,456.4544844,489.8897336,521.9878696,553.5593203,585.0973894,614.4081729,640.9594216,665.0395144,685.6757525,701.1777353,708.3556782,707.5795591
OECD ENV-Growth 2025,SSP1,1,Denmark,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,367.936,393.806,422.93,455.929,492.26,528.318,562.934,596.982,630.994,662.604,691.238,717.207,739.462,756.18,763.921,763.084
OECD ENV-Growth 2025,SSP1,1,Djibouti,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,6.571856468,8.644502504,11.80678137,15.06738757,18.45342863,21.93789704,25.55650273,29.36126016,33.37677617,37.42039998,41.40380706,45.19846168,48.68553082,51.91642876,54.91106103,57.65262297
OECD ENV-Growth 2025,SSP1,1,Djibouti,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,6.685130356,8.79350095,12.01028552,15.3270922,18.77149577,22.3160232,25.99699994,29.86733696,33.95206523,38.06538579,42.1174517,45.97751178,49.52468477,52.81127114,55.85751952,58.6463356
OECD ENV-Growth 2025,SSP1,1,Djibouti,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,6.57003,8.6421,11.8035,15.0632,18.4483,21.9318,25.5494,29.3531,33.3675,37.41,41.3923,45.1859,48.672,51.902,54.8958,57.6366
OECD ENV-Growth 2025,SSP1,1,Dominican Republic,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,220.7054489,282.0871627,354.5810602,433.2394656,515.8349425,596.8189876,675.146179,751.5878612,827.540311,900.4198808,969.4302288,1033.191148,1091.274114,1144.089795,1191.495351,1232.972981
OECD ENV-Growth 2025,SSP1,1,Dominican Republic,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,237.7379586,303.8566856,381.9451573,466.6738706,555.6434913,642.8773211,727.2492596,809.5901786,891.4041095,969.9080171,1044.244103,1112.925646,1175.491051,1232.382679,1283.446665,1328.12525
OECD ENV-Growth 2025,SSP1,1,Dominican Republic,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,247.217,315.972,397.174,485.281,577.798,668.51,756.246,841.87,926.946,1008.58,1085.88,1157.3,1222.36,1281.52,1334.62,1381.08
OECD ENV-Growth 2025,SSP1,1,Ecuador,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,180.8530282,206.7053717,240.9457745,285.4330741,340.2068205,401.507152,468.023654,539.9285878,616.802726,695.2324872,772.9310177,847.2247555,916.9386339,980.886161,1037.398338,1084.198858
OECD ENV-Growth 2025,SSP1,1,Ecuador,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,191.2860772,218.6297905,254.8454536,301.8991365,359.8326706,424.6692954,495.0230013,571.0759866,652.38484,735.3390569,817.51986,896.0994547,969.8349872,1037.471519,1097.24377,1146.744118
OECD ENV-Growth 2025,SSP1,1,Ecuador,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,205.776,235.191,274.15,324.768,387.09,456.838,532.521,614.335,701.803,791.041,879.447,963.979,1043.3,1116.06,1180.36,1233.61
OECD ENV-Growth 2025,SSP1,1,Egypt,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,1494.867337,1992.642223,2707.451902,3668.570145,4870.225836,6242.254862,7759.286625,9413.328919,11169.10453,12935.10273,14708.7214,16476.48532,18233.00439,19981.25246,21712.5868,23396.71138
OECD ENV-Growth 2025,SSP1,1,Egypt,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,1753.72968,2337.702966,3176.294404,4303.847028,5713.590353,7323.210127,9102.942389,11043.41095,13103.22972,15175.04129,17255.79296,19329.67602,21390.367,23441.3547,25472.49977,27448.25988
OECD ENV-Growth 2025,SSP1,1,Egypt,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,1608.55,2144.18,2913.35,3947.56,5240.6,6716.97,8349.37,10129.2,12018.5,13918.8,15827.3,17729.5,19619.6,21500.8,23363.8,25176
OECD ENV-Growth 2025,SSP1,1,El Salvador,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,52.96351119,58.79640488,67.29482013,79.37487052,95.25874559,113.7976853,134.487413,156.9665361,181.5245034,207.415106,234.0845432,259.7911032,284.0370348,306.7344993,327.5388353,346.2810584
OECD ENV-Growth 2025,SSP1,1,El Salvador,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,59.08577722,65.59291862,75.07369999,88.55013216,106.2700885,126.952019,150.0333559,175.1109316,202.5076534,231.3910553,261.1433203,289.8214054,316.870022,342.1911781,365.4003713,386.3090835
OECD ENV-Growth 2025,SSP1,1,El Salvador,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,63.3113,70.2838,80.4426,94.8828,113.87,136.031,160.763,187.634,216.99,247.939,279.819,310.548,339.531,366.663,391.532,413.936
OECD ENV-Growth 2025,SSP1,1,Equatorial Guinea,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,19.94736052,19.45783436,23.26098846,28.46665352,35.22291193,43.52663116,53.36262329,64.95415097,78.24558838,92.48779059,107.5239422,123.1694147,139.2809671,155.5918611,171.7223984,187.2995252
OECD ENV-Growth 2025,SSP1,1,Equatorial Guinea,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,17.84391116,17.40600553,20.808117,25.46484463,31.50865552,38.93674748,47.73553414,58.10473511,69.99459032,82.73495217,96.1855414,110.1811987,124.5937877,139.1846978,153.6142698,167.5487885
OECD ENV-Growth 2025,SSP1,1,Equatorial Guinea,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,21.0139,20.4982,24.5047,29.9887,37.1062,45.8539,56.2158,68.4271,82.4292,97.4329,113.273,129.755,146.728,163.911,180.904,197.314
OECD ENV-Growth 2025,SSP1,1,Eritrea,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,6.292034402,7.495105893,9.606250132,12.9202603,17.7457737,24.09297905,31.97385252,41.46480942,52.71206658,65.61400509,80.24355462,96.27342537,113.3493365,131.2752,149.9598538,169.375592
OECD ENV-Growth 2025,SSP1,1,Eritrea,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,6.887441282,8.204357834,10.51527686,14.14288742,19.42503276,26.37286574,34.99949583,45.38856941,57.70013962,71.82297147,87.83689589,105.3836521,124.075434,143.6975982,164.1503562,185.4033798
OECD ENV-Growth 2025,SSP1,1,Eritrea,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,7.04007,8.38617,10.7483,14.4563,19.8555,26.9573,35.7751,46.3944,58.9788,73.4146,89.7834,107.719,126.825,146.882,167.788,189.512
OECD ENV-Growth 2025,SSP1,1,Estonia,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,42.41040917,50.33581513,56.35232927,61.23393191,64.5269733,66.60630485,68.23869819,69.98535326,71.70143358,73.0263394,73.85724343,74.18204836,74.05428071,73.57560773,72.84148231,71.86068743
OECD ENV-Growth 2025,SSP1,1,Estonia,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,47.96343422,56.92655659,63.73084558,69.25162294,72.97584012,75.32742983,77.17356129,79.14891539,81.08969142,82.58807434,83.52777315,83.89510655,83.75060959,83.20926136,82.37901291,81.26979723
OECD ENV-Growth 2025,SSP1,1,Estonia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,51.1842,60.7492,68.0104,73.9019,77.8762,80.3857,82.3558,84.4638,86.5349,88.1339,89.1367,89.5287,89.3745,88.7968,87.9108,86.7271
OECD ENV-Growth 2025,SSP1,1,Eswatini,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,12.50271981,14.51619542,17.31557772,20.74937414,24.84842499,29.49520372,34.5294658,39.95819198,45.79211385,51.57383643,57.22209136,62.74396358,68.13090949,73.37063465,78.4116691,83.17868332
OECD ENV-Growth 2025,SSP1,1,Eswatini,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,12.72996192,14.78003328,17.63029551,21.1265026,25.30005539,30.03129125,35.15705313,40.68444866,46.62440447,52.51121225,58.26212655,63.88436108,69.36921697,74.7041763,79.83683363,84.69049031
OECD ENV-Growth 2025,SSP1,1,Eswatini,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,11.9999,13.9324,16.6192,19.9149,23.8491,28.309,33.1408,38.3512,43.9505,49.4997,54.9208,60.2206,65.3909,70.4199,75.2582,79.8335
OECD ENV-Growth 2025,SSP1,1,Ethiopia,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,292.9533228,410.5050307,578.3563064,805.2375069,1107.539022,1484.555907,1941.826905,2490.184305,3141.54927,3885.629916,4718.611149,5619.054231,6565.197796,7547.709783,8557.911455,9584.518842
OECD ENV-Growth 2025,SSP1,1,Ethiopia,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,335.8789421,470.6551683,663.1012152,923.2266743,1269.823573,1702.083673,2226.357293,2855.063946,3601.871572,4454.980245,5410.015854,6442.398307,7527.177604,8653.654285,9811.877942,10988.9112
OECD ENV-Growth 2025,SSP1,1,Ethiopia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,363.207,508.949,717.053,998.343,1373.14,1840.57,2407.5,3087.36,3894.93,4817.45,5850.19,6966.57,8139.61,9357.74,10610.2,11883
OECD ENV-Growth 2025,SSP1,1,Fiji,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,10.84157094,12.76660181,15.2031748,18.3326711,22.05110749,26.04433924,30.22667572,34.57673492,39.09898837,43.68644474,48.28642137,52.8864793,57.4987323,62.10374955,66.6875474,71.20028871
OECD ENV-Growth 2025,SSP1,1,Fiji,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,13.16764321,15.50569181,18.4650345,22.26596805,26.78219951,31.63218399,36.71184587,41.99521558,47.48772402,53.05942475,58.64633198,64.23333795,69.83515545,75.42818478,80.99544205,86.47639751
OECD ENV-Growth 2025,SSP1,1,Fiji,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,13.3352,15.703,18.7,22.5493,27.123,32.0347,37.179,42.5296,48.092,53.7346,59.3926,65.0507,70.7238,76.388,82.0261,87.5768
OECD ENV-Growth 2025,SSP1,1,Finland,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,239.370833,257.7545143,276.0592228,297.5007653,320.391841,342.4549759,364.49858,387.5331654,411.5417488,435.0111093,456.9545112,476.4217335,491.2244649,501.594529,507.6609994,509.8679923
OECD ENV-Growth 2025,SSP1,1,Finland,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,265.7882488,286.2007878,306.5256384,330.3335099,355.7508878,380.2489519,404.7253295,430.3020552,456.960271,483.0197543,507.3848714,529.000533,545.4369217,556.9514456,563.6874232,566.1379839
OECD ENV-Growth 2025,SSP1,1,Finland,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,281.888,303.537,325.093,350.343,377.3,403.282,429.241,456.367,484.64,512.278,538.119,561.044,578.476,590.688,597.832,600.431
OECD ENV-Growth 2025,SSP1,1,France,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,2732.28363,2955.432024,3185.633935,3447.500003,3730.075128,4014.507337,4298.675466,4590.24638,4888.410799,5182.452148,5467.804381,5741.724466,5999.101158,6223.774407,6414.500476,6564.915869
OECD ENV-Growth 2025,SSP1,1,France,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,3022.753585,3269.624957,3524.299708,3814.004842,4126.620619,4441.290909,4755.669043,5078.236955,5408.09933,5733.400309,6049.088431,6352.129048,6636.867539,6885.425873,7096.428093,7262.834194
OECD ENV-Growth 2025,SSP1,1,France,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,3207.38,3469.33,3739.56,4046.96,4378.67,4712.56,5046.14,5388.41,5738.42,6083.59,6418.56,6740.11,7042.24,7305.98,7529.87,7706.44
OECD ENV-Growth 2025,SSP1,1,French Guiana,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,15.9488,18.27,20.9746,24.0194,27.4195,31.0965,35.0281,39.274,43.8073,48.4554,53.2406,58.0313,62.7697,67.4361,71.9604,76.186
OECD ENV-Growth 2025,SSP1,1,French Polynesia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,5.44737,6.33739,7.42357,8.80594,10.4624,12.2341,14.0759,16.0087,18.0309,20.0918,22.1685,24.2676,26.3728,28.4877,30.622,32.7745
OECD ENV-Growth 2025,SSP1,1,Gabon,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,37.05888535,43.24842174,52.5719957,63.03216911,74.66208676,87.22057383,100.6312531,115.1452841,130.801576,146.8593112,163.0714477,179.0468355,194.5868117,209.6975522,224.315238,238.2844383
OECD ENV-Growth 2025,SSP1,1,Gabon,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,34.12036131,39.81910846,48.40338479,58.03413576,68.741878,80.30456026,92.65186157,106.0150261,120.4298777,135.2143409,150.1409624,164.8496078,179.1573669,193.0699258,206.528526,219.3900612
OECD ENV-Growth 2025,SSP1,1,Gabon,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,36.0025,42.0156,51.0734,61.2354,72.5338,84.7343,97.7627,111.863,127.073,142.673,158.423,173.943,189.04,203.72,217.921,231.492
OECD ENV-Growth 2025,SSP1,1,Gambia,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,7.146172935,9.293101596,12.56716962,16.69856463,21.98357073,28.47251637,36.23451237,45.44420364,56.20816197,68.45364459,82.06588188,96.74746902,112.2957432,128.5699923,145.3879962,162.617967
OECD ENV-Growth 2025,SSP1,1,Gambia,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,6.914178839,8.991409386,12.15918773,16.1564607,21.26989382,27.54818166,35.05819142,43.96889832,54.38341439,66.2313584,79.40168661,93.60664919,108.6501626,124.3960828,140.6681053,157.3387205
OECD ENV-Growth 2025,SSP1,1,Gambia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,6.88655,8.95548,12.1106,16.0919,21.1849,27.4381,34.9181,43.7932,54.1661,65.9667,79.0844,93.2326,108.216,123.899,140.106,156.71
OECD ENV-Growth 2025,SSP1,1,Georgia,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,57.60969412,75.37933741,97.2458361,117.1067124,132.1321475,141.6123518,147.4541064,151.3867452,154.4772871,156.4089731,157.5608245,158.3274284,159.17186,160.442788,162.3262207,164.8252714
OECD ENV-Growth 2025,SSP1,1,Georgia,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,70.98480332,92.87998353,119.8231766,144.2951065,162.808962,174.4901634,181.6881847,186.533855,190.3419209,192.722082,194.1413561,195.0859406,196.1264219,197.6924183,200.0131233,203.0923728
OECD ENV-Growth 2025,SSP1,1,Georgia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,74.022,96.854,124.95,150.469,169.775,181.956,189.462,194.515,198.486,200.968,202.448,203.433,204.518,206.151,208.571,211.782
OECD ENV-Growth 2025,SSP1,1,Germany,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,3807.937531,4014.276361,4276.202374,4619.677803,5005.009353,5368.406008,5699.683414,6006.697362,6298.554936,6574.477186,6833.245967,7056.183057,7219.605068,7299.638016,7290.63866,7210.20795
OECD ENV-Growth 2025,SSP1,1,Germany,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,4276.192487,4507.904417,4802.038982,5187.750942,5620.465992,6028.548854,6400.562823,6745.329702,7073.076456,7382.928349,7673.517443,7923.86869,8107.3864,8197.26085,8187.15486,8096.833736
OECD ENV-Growth 2025,SSP1,1,Germany,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,4595.24,4844.24,5160.32,5574.81,6039.81,6478.34,6878.11,7248.6,7600.8,7933.77,8246.04,8515.07,8712.28,8808.86,8798,8700.94
OECD ENV-Growth 2025,SSP1,1,Ghana,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,208.8362608,268.5259137,348.614979,449.5790799,576.0288271,726.169634,901.5834187,1105.572305,1339.32954,1594.877438,1870.539794,2162.199429,2468.14871,2786.543812,3113.979943,3446.507547
OECD ENV-Growth 2025,SSP1,1,Ghana,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,216.815921,278.7863232,361.935602,466.7575541,598.0389624,753.9166686,936.0330365,1147.816364,1390.505494,1655.817909,1942.013359,2244.817346,2562.456989,2893.018008,3232.965516,3578.199042
OECD ENV-Growth 2025,SSP1,1,Ghana,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,199.342,256.318,332.766,429.14,549.841,693.156,860.595,1055.31,1278.44,1522.37,1785.5,2063.9,2355.94,2659.86,2972.41,3289.82
OECD ENV-Growth 2025,SSP1,1,Greece,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,294.6962051,326.6106233,356.296624,391.8137886,428.1336805,462.0702426,494.3325922,524.7625033,552.5224554,575.7095953,594.0828563,607.7209372,617.2252622,623.1384385,625.5433069,623.2718122
OECD ENV-Growth 2025,SSP1,1,Greece,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,336.8557827,373.3359142,407.2688283,447.8671192,489.3829766,528.1745423,565.0523806,599.8356297,631.5669524,658.0712712,679.0730321,694.6621925,705.5262172,712.2853393,715.0342509,712.4377935
OECD ENV-Growth 2025,SSP1,1,Greece,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,355.738,394.263,430.098,472.972,516.815,557.781,596.726,633.459,666.969,694.959,717.138,733.601,745.074,752.212,755.115,752.373
OECD ENV-Growth 2025,SSP1,1,Grenada,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,1.639383355,1.896045242,2.240010561,2.679524502,3.192670088,3.730664634,4.290778641,4.893098621,5.548542566,6.215957425,6.8750461,7.511537449,8.120377446,8.702967288,9.264174714,9.803027796
OECD ENV-Growth 2025,SSP1,1,Grenada,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,1.891510856,2.187645829,2.584510988,3.091619583,3.683683937,4.304418874,4.950675116,5.64562836,6.401875722,7.171935053,7.932387683,8.666767652,9.369243654,10.04143238,10.6889502,11.31067571
OECD ENV-Growth 2025,SSP1,1,Grenada,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,2.02408,2.34097,2.76565,3.3083,3.94186,4.6061,5.29765,6.04131,6.85056,7.67459,8.48834,9.27419,10.0259,10.7452,11.4381,12.1034
OECD ENV-Growth 2025,SSP1,1,Guam,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,6.75438,8.44129,10.1814,11.9311,13.6002,15.0869,16.3789,17.5448,18.6467,19.6681,20.6315,21.548,22.431,23.2844,24.0955,24.8507
OECD ENV-Growth 2025,SSP1,1,Guatemala,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,161.0791487,194.7392093,238.0697907,293.3239078,360.944492,437.413662,521.1195123,611.7670593,708.064039,805.4386666,902.5658004,995.8654575,1083.145811,1164.352979,1238.728955,1305.314815
OECD ENV-Growth 2025,SSP1,1,Guatemala,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,177.8690996,215.0376887,262.8847972,323.8982811,398.5672406,483.0071109,575.4379708,675.5340894,781.8685046,889.3928954,996.6439952,1099.668664,1196.046613,1285.718343,1367.846837,1441.373218
OECD ENV-Growth 2025,SSP1,1,Guatemala,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,176.378,213.235,260.681,321.183,395.226,478.958,570.614,669.871,775.314,881.937,988.289,1090.45,1186.02,1274.94,1356.38,1429.29
OECD ENV-Growth 2025,SSP1,1,Guinea,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,39.27564537,51.65191735,70.82689513,97.61691142,133.699453,178.9504875,233.45842,298.2381411,374.3248744,460.6347736,556.6453643,659.6700157,768.3039707,881.9222052,999.9500861,1121.374491
OECD ENV-Growth 2025,SSP1,1,Guinea,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,38.71222343,50.91095374,69.81086021,96.21656498,131.7814907,176.3833843,230.1093828,293.9598176,368.955062,454.0268175,548.660105,650.2068341,757.2823996,869.2707434,985.6054759,1105.288008
OECD ENV-Growth 2025,SSP1,1,Guinea,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,44.4269,58.4264,80.1163,110.42,151.235,202.421,264.078,337.354,423.42,521.05,629.653,746.19,869.072,997.592,1131.1,1268.45
OECD ENV-Growth 2025,SSP1,1,Guinea-Bissau,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,3.911583379,4.96866014,6.379731999,8.247565869,10.74576109,13.94226014,17.89086807,22.71291853,28.48719489,35.19452775,42.79832094,51.22189685,60.34849632,70.09635894,80.35831027,90.987167
OECD ENV-Growth 2025,SSP1,1,Guinea-Bissau,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,4.732132742,6.01095696,7.71803532,9.977692589,12.99994477,16.86698692,21.64391101,27.47750336,34.46307406,42.57743245,51.77630545,61.96693045,73.00805523,84.80076815,97.21541235,110.0739292
OECD ENV-Growth 2025,SSP1,1,Guinea-Bissau,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,5.38701,6.84281,8.78613,11.3585,14.799,19.2012,24.6392,31.2801,39.2324,48.4697,58.9416,70.5425,83.1116,96.5363,110.669,125.307
OECD ENV-Growth 2025,SSP1,1,Guyana,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,50.97883873,106.3744578,168.1669377,222.4743211,246.4665072,240.7484993,220.1664092,196.4155398,175.1274699,157.2811582,142.4110859,129.8780203,119.3311111,110.4528812,102.9686404,96.64648502
OECD ENV-Growth 2025,SSP1,1,Guyana,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,59.23766403,123.6076487,195.4108176,258.516267,286.3953066,279.750953,255.8344619,228.2358336,203.4989906,182.7614877,165.4823897,150.9189053,138.6633443,128.3467971,119.650072,112.303696
