1.A.1.a,CH4,01_KOR,236.393803072
1.A.1.bc,CH4,01_KOR,14.523634607999998
1.A.2,CH4,01_KOR,179.121615988
1.A.3.a,CH4,01_KOR,0.64741684
1.A.3.b_noRES,CH4,01_KOR,218.826164676
1.A.3.c,CH4,01_KOR,0.440886488
1.A.3.d,CH4,01_KOR,3.160673096
1.A.3.e,CH4,01_KOR,0.004737992
1.A.4,CH4,01_KOR,406.569925608
1.A.5,CH4,01_KOR,13.742498364
1.B.1,CH4,01_KOR,1111.7918854
1.B.2,CH4,01_KOR,2305.69671444
2.B,CH4,01_KOR,143.830713628
2.C,CH4,01_KOR,113.074164
3.A.1,CH4,01_KOR,10189.7648524
3.A.2,CH4,01_KOR,2326.59136444
3.C.1,CH4,01_KOR,2.986897844
3.C.7,CH4,01_KOR,8193.5628096
4.A,CH4,01_KOR,5692.5241856
4.B,CH4,01_KOR,268.337196876
4.C,CH4,01_KOR,65.51337853199999
4.D,CH4,01_KOR,9968.62335
4.E,CH4,01_KOR,241.959840276
1.A.1.a,CH4,02_CHN,2772.9762331320003
1.A.1.bc,CH4,02_CHN,240.48911804399995
1.A.2,CH4,02_CHN,4374.314298676
1.A.3.a,CH4,02_CHN,15.9867278228
1.A.3.b_noRES,CH4,02_CHN,5071.575145504001
1.A.3.c,CH4,02_CHN,13.260532516
1.A.3.d,CH4,02_CHN,199.533109328
1.A.3.e,CH4,02_CHN,6.814104332
1.A.4,CH4,02_CHN,40721.55116246
1.A.5,CH4,02_CHN,5134.315797912
1.B.1,CH4,02_CHN,548636.2966
1.B.2,CH4,02_CHN,24723.0611166
2.B,CH4,02_CHN,3984.6711128
2.C,CH4,02_CHN,2927.2712
3.A.1,CH4,02_CHN,195070.39916
3.A.2,CH4,02_CHN,30979.902621919995
3.C.1,CH4,02_CHN,10623.31891713848
3.C.7,CH4,02_CHN,228900.054796
4.A,CH4,02_CHN,151001.33328
4.B,CH4,02_CHN,258.803941536
4.C,CH4,02_CHN,2891.31314248
4.D,CH4,02_CHN,147232.80530168
4.E,CH4,02_CHN,9104.898656
5.B,CH4,02_CHN,2520.0
1.A.1.a,CH4,03_JPN,641.840540656
1.A.1.bc,CH4,03_JPN,16.045510319999998
1.A.2,CH4,03_JPN,348.29036634
1.A.3.a,CH4,03_JPN,2.066396752
1.A.3.b_noRES,CH4,03_JPN,510.190598904
1.A.3.c,CH4,03_JPN,0.777112364
1.A.3.d,CH4,03_JPN,25.536717024
1.A.4,CH4,03_JPN,968.20351796
1.A.5,CH4,03_JPN,153.13345236
1.B.1,CH4,03_JPN,2025.20326456
1.B.2,CH4,03_JPN,1622.51961872
2.B,CH4,03_JPN,130.891651912
2.C,CH4,03_JPN,180.3724804
3.A.1,CH4,03_JPN,20763.603868
3.A.2,CH4,03_JPN,4940.099178
3.C.1,CH4,03_JPN,30.353072036
3.C.7,CH4,03_JPN,12818.6223452
4.A,CH4,03_JPN,2024.58451048
4.B,CH4,03_JPN,92.203026468
4.C,CH4,03_JPN,9.68106804
4.D,CH4,03_JPN,3517.19011
4.E,CH4,03_JPN,931.49356832
1.A.1.a,CH4,04_RUS,643.1038896800001
1.A.1.bc,CH4,04_RUS,50.8376344
1.A.2,CH4,04_RUS,458.96276328
1.A.3.a,CH4,04_RUS,3.432016
1.A.3.b_noRES,CH4,04_RUS,803.1847667200001
1.A.3.c,CH4,04_RUS,19.27590672
1.A.3.d,CH4,04_RUS,5.03246856
1.A.3.e,CH4,04_RUS,42.17752924
1.A.4,CH4,04_RUS,1930.36569572
1.A.5,CH4,04_RUS,8.80296522
1.B.1,CH4,04_RUS,103666.537744
1.B.2,CH4,04_RUS,145297.543524
2.B,CH4,04_RUS,352.11135484
2.C,CH4,04_RUS,165.7480916
3.A.1,CH4,04_RUS,49952.528108
3.A.2,CH4,04_RUS,10699.5261828
3.C.1,CH4,04_RUS,1199.87608076
3.C.7,CH4,04_RUS,917.8339212
4.A,CH4,04_RUS,62097.757988
4.B,CH4,04_RUS,58.032052400000005
4.C,CH4,04_RUS,3.05140836
4.D,CH4,04_RUS,27834.7045396
4.E,CH4,04_RUS,862.99938256
1.A.1.a,CH4,05_MNG,4.103792308
1.A.1.bc,CH4,05_MNG,0.0083482
1.A.2,CH4,05_MNG,4.127894008
1.A.3.a,CH4,05_MNG,0.00211988
1.A.3.b_noRES,CH4,05_MNG,8.807579368
1.A.3.c,CH4,05_MNG,1.233269044
1.A.3.e,CH4,05_MNG,0.0305536
1.A.4,CH4,05_MNG,114.35893198800002
1.A.5,CH4,05_MNG,203.145936
1.B.1,CH4,05_MNG,18140.4473824
1.B.2,CH4,05_MNG,97.610496172
3.A.1,CH4,05_MNG,17609.441572800002
3.A.2,CH4,05_MNG,728.7146146
3.C.1,CH4,05_MNG,5.263624996
4.A,CH4,05_MNG,303.80783327999995
4.C,CH4,05_MNG,0.754376784
4.D,CH4,05_MNG,147.430316544
4.E,CH4,05_MNG,35.43855952
1.A.1.a,CH4,06_PRK,3.538387048
1.A.1.bc,CH4,06_PRK,0.0126112
1.A.2,CH4,06_PRK,103.17019916
1.A.3.b_noRES,CH4,06_PRK,5.819823856
1.A.3.e,CH4,06_PRK,8.978687228
1.A.4,CH4,06_PRK,623.72666552
1.A.5,CH4,06_PRK,613.25199124
1.B.1,CH4,06_PRK,12740.46301892
1.B.2,CH4,06_PRK,4.01790102
2.B,CH4,06_PRK,0.5544
2.C,CH4,06_PRK,2.6609492
3.A.1,CH4,06_PRK,1510.451796
3.A.2,CH4,06_PRK,181.349728
3.C.1,CH4,06_PRK,46.749955252
3.C.7,CH4,06_PRK,2076.5239264
4.A,CH4,06_PRK,2718.44016836
4.C,CH4,06_PRK,9.132927412
4.D,CH4,06_PRK,1354.8295894
4.E,CH4,06_PRK,33.197812228
1.A.1.a,CH4,07_NAM,2105.336187024
1.A.1.bc,CH4,07_NAM,455.608169408
1.A.2,CH4,07_NAM,1889.145459264
1.A.3.a,CH4,07_NAM,37.0066311468
1.A.3.b_noRES,CH4,07_NAM,4126.310224125743
1.A.3.c,CH4,07_NAM,77.81407060000001
1.A.3.d,CH4,07_NAM,81.708610942
1.A.3.e,CH4,07_NAM,30.726237494400003
1.A.4,CH4,07_NAM,10131.048627448
1.A.5,CH4,07_NAM,4.4009954604
1.B.1,CH4,07_NAM,56812.4530988
1.B.2,CH4,07_NAM,404254.342732156
2.B,CH4,07_NAM,1105.6727958360002
2.C,CH4,07_NAM,33.673676512
3.A.1,CH4,07_NAM,217999.0327585
3.A.2,CH4,07_NAM,69082.882996008
3.C.1,CH4,07_NAM,290.147463704
3.C.7,CH4,07_NAM,15016.027327868
4.A,CH4,07_NAM,153229.49456141598
4.B,CH4,07_NAM,2744.51005066
4.C,CH4,07_NAM,29.4090048644
4.D,CH4,07_NAM,28693.24700634
4.E,CH4,07_NAM,4145.10365794
5.B,CH4,07_NAM,420.0
1.A.1.a,CH4,08_LAM,1146.587860558952
1.A.1.bc,CH4,08_LAM,678.5333834300559
1.A.2,CH4,08_LAM,2678.336111533264
1.A.3.a,CH4,08_LAM,3.2448965948
1.A.3.b_noRES,CH4,08_LAM,2604.672780579562
1.A.3.c,CH4,08_LAM,8.4829963708
1.A.3.d,CH4,08_LAM,25.4562811972
1.A.3.e,CH4,08_LAM,3.7971254174000006
1.A.4,CH4,08_LAM,13710.56753358068
1.A.5,CH4,08_LAM,52.47875379012
1.B.1,CH4,08_LAM,29373.100313396004
1.B.2,CH4,08_LAM,72655.375202592
2.B,CH4,08_LAM,624.269268812
2.C,CH4,08_LAM,118.24057868
3.A.1,CH4,08_LAM,797810.29363728
3.A.2,CH4,08_LAM,25040.195343324
3.C.1,CH4,08_LAM,16076.43702822584
3.C.7,CH4,08_LAM,21818.916703892
4.A,CH4,08_LAM,154333.58243374398
4.B,CH4,08_LAM,1540.4417245
4.C,CH4,08_LAM,513.1130936120001
4.D,CH4,08_LAM,88160.031810648
4.E,CH4,08_LAM,1715.679686112
1.A.1.a,CH4,09_WEU,2382.3557009084
1.A.1.bc,CH4,09_WEU,117.946943534
1.A.2,CH4,09_WEU,1228.4107796828
1.A.3.a,CH4,09_WEU,5.15729837
1.A.3.b_noRES,CH4,09_WEU,1795.00421982
1.A.3.c,CH4,09_WEU,7.169898848
1.A.3.d,CH4,09_WEU,54.7096075596
1.A.3.e,CH4,09_WEU,2.1745318840000003
1.A.4,CH4,09_WEU,14544.52413232
1.A.5,CH4,09_WEU,70.93986129999999
1.B.1,CH4,09_WEU,10222.2473339
1.B.2,CH4,09_WEU,34106.60155154001
2.B,CH4,09_WEU,572.2196956
2.C,CH4,09_WEU,221.294865428
3.A.1,CH4,09_WEU,213456.94462554
3.A.2,CH4,09_WEU,67634.644822556
3.C.1,CH4,09_WEU,403.45340953764
3.C.7,CH4,09_WEU,2898.9480331
4.A,CH4,09_WEU,102818.052394148
4.B,CH4,09_WEU,3323.7322328560003
4.C,CH4,09_WEU,669.493965532756
4.D,CH4,09_WEU,19066.375229944
4.E,CH4,09_WEU,11579.753091256
1.A.1.a,CH4,10_EEU,365.402419032
1.A.1.bc,CH4,10_EEU,18.5146753848
1.A.2,CH4,10_EEU,306.70754021600004
1.A.3.a,CH4,10_EEU,0.0987440314
1.A.3.b_noRES,CH4,10_EEU,461.06434310972
1.A.3.c,CH4,10_EEU,2.4506300000000003
1.A.3.d,CH4,10_EEU,1.326711008
1.A.3.e,CH4,10_EEU,0.912690632
1.A.4,CH4,10_EEU,9537.719714684
1.A.5,CH4,10_EEU,4.10146898
1.B.1,CH4,10_EEU,20850.870292728
1.B.2,CH4,10_EEU,11266.933697432
2.B,CH4,10_EEU,79.188096204
2.C,CH4,10_EEU,56.187453616
3.A.1,CH4,10_EEU,46288.6156796
3.A.2,CH4,10_EEU,9831.604792632
3.C.1,CH4,10_EEU,233.293563048
3.C.7,CH4,10_EEU,201.17424068
4.A,CH4,10_EEU,22593.24146688
4.B,CH4,10_EEU,954.76965304
4.C,CH4,10_EEU,19.20163865704
4.D,CH4,10_EEU,11386.318286336
4.E,CH4,10_EEU,3104.790602956
1.A.1.a,CH4,11_CAS,231.9524197592
1.A.1.bc,CH4,11_CAS,35.0209981828
1.A.2,CH4,11_CAS,135.7161848
1.A.3.a,CH4,11_CAS,0.4073135247999999
1.A.3.b_noRES,CH4,11_CAS,485.0848988468
1.A.3.c,CH4,11_CAS,1.6025926
1.A.3.d,CH4,11_CAS,1.37257806
1.A.3.e,CH4,11_CAS,4.9340017104000005
1.A.4,CH4,11_CAS,3496.663694244
1.A.5,CH4,11_CAS,80.035813704
1.B.1,CH4,11_CAS,27562.45279074
1.B.2,CH4,11_CAS,79172.568936188
2.B,CH4,11_CAS,22.483531784
2.C,CH4,11_CAS,182.0142618
3.A.1,CH4,11_CAS,102363.7972
3.A.2,CH4,11_CAS,12818.5357398
3.C.1,CH4,11_CAS,1004.070311104
3.C.7,CH4,11_CAS,1310.363545568
4.A,CH4,11_CAS,25172.38386012
